employee_id,company_id,dept,seniority,salary,join_date,quit_date
746805,8,sales,24,174000,9/15/2014,NA
128437,10,design,7,104000,11/9/2015,NA
400764,5,customer_service,25,88000,10/5/2015,NA
421198,1,customer_service,29,141000,8/25/2015,NA
218670,9,engineer,14,168000,11/16/2011,6/6/2014
816914,6,marketing,10,1.00E+05,4/22/2013,NA
420825,5,sales,4,41000,10/3/2011,8/31/2012
893617,8,marketing,13,98000,9/4/2012,5/16/2014
235121,1,customer_service,2,31000,8/19/2015,NA
873258,4,engineer,18,218000,5/18/2015,NA
261305,2,customer_service,6,83000,4/2/2012,4/5/2013
291026,2,customer_service,27,123000,4/13/2015,NA
521567,2,design,17,189000,12/2/2013,NA
123696,1,marketing,20,192000,11/4/2013,NA
343033,1,sales,5,141000,6/18/2012,5/10/2013
743990,5,design,24,174000,5/13/2013,5/16/2014
20545,6,customer_service,8,56000,1/30/2012,4/1/2013
495341,4,customer_service,17,91000,5/12/2014,3/13/2015
721615,7,sales,14,102000,2/3/2014,12/5/2014
376232,10,customer_service,22,88000,1/22/2013,9/19/2014
940527,4,sales,1,43000,9/28/2015,NA
18657,2,customer_service,6,73000,4/23/2014,NA
948225,9,customer_service,7,58000,11/17/2014,11/6/2015
876842,5,marketing,21,174000,5/7/2012,6/7/2013
81852,9,sales,29,172000,7/2/2012,7/8/2014
262458,2,customer_service,11,79000,8/29/2011,3/8/2013
773869,3,engineer,15,237000,10/12/2015,NA
904247,2,marketing,19,182000,5/18/2015,NA
749318,2,engineer,20,295000,12/24/2012,NA
41680,1,customer_service,17,110000,10/8/2012,NA
241351,1,sales,23,165000,4/8/2013,3/14/2014
924198,4,sales,12,95000,1/15/2014,3/4/2015
640259,3,customer_service,23,85000,7/15/2014,8/7/2015
600140,2,customer_service,6,78000,4/14/2014,NA
641195,4,sales,17,182000,12/12/2011,12/27/2013
810791,7,engineer,3,67000,2/24/2014,3/6/2015
953482,1,customer_service,15,121000,5/9/2011,6/28/2013
296323,10,marketing,12,103000,8/27/2012,7/31/2015
480903,9,marketing,19,157000,11/23/2012,12/19/2014
340387,5,data_science,7,169000,8/10/2015,NA
74909,2,customer_service,24,132000,11/12/2012,3/27/2015
47340,2,marketing,13,129000,11/15/2011,NA
224294,1,customer_service,14,92000,1/24/2011,3/22/2013
664578,1,engineer,10,224000,2/2/2015,NA
776935,1,sales,29,188000,7/8/2013,9/25/2015
735996,1,engineer,3,85000,11/4/2013,NA
158786,1,customer_service,2,30000,9/12/2011,6/6/2014
359459,5,customer_service,10,58000,10/5/2015,NA
800514,1,customer_service,5,75000,4/28/2014,3/20/2015
478615,1,engineer,21,256000,1/17/2012,11/27/2015
227330,1,engineer,7,215000,3/12/2012,NA
154822,1,data_science,4,57000,7/6/2015,NA
145154,2,customer_service,8,78000,11/28/2011,NA
675450,2,marketing,19,224000,4/23/2014,NA
422944,6,customer_service,13,42000,5/11/2015,NA
2127,5,marketing,4,34000,12/29/2014,NA
446050,7,customer_service,25,97000,1/31/2011,1/16/2015
836249,5,customer_service,15,91000,3/14/2011,1/6/2012
955148,3,customer_service,18,95000,1/27/2015,NA
753784,3,design,27,173000,3/3/2014,NA
561259,1,sales,5,134000,10/5/2015,NA
254483,3,customer_service,3,26000,1/5/2015,NA
861401,2,customer_service,18,104000,5/27/2014,NA
884232,2,data_science,21,314000,1/8/2013,NA
428701,4,marketing,9,104000,1/22/2014,NA
714686,2,engineer,28,305000,7/9/2013,9/4/2015
486014,1,design,21,189000,6/24/2014,6/26/2015
459814,4,sales,3,35000,3/10/2014,3/6/2015
105040,3,sales,25,174000,9/17/2014,NA
282308,4,data_science,14,130000,4/11/2014,NA
900030,2,engineer,24,269000,1/17/2012,6/5/2015
250710,9,design,16,131000,5/5/2014,4/17/2015
8432,1,sales,29,171000,8/17/2015,NA
381378,1,marketing,26,177000,2/18/2014,NA
674158,1,engineer,23,282000,6/27/2011,8/22/2014
613554,6,marketing,4,35000,7/20/2015,NA
621102,1,engineer,6,169000,1/27/2014,5/8/2015
326543,3,customer_service,16,105000,7/8/2013,NA
980013,5,sales,8,119000,8/25/2014,10/30/2015
110526,2,customer_service,21,129000,2/7/2013,2/14/2014
105961,1,data_science,28,240000,9/29/2015,NA
807589,3,customer_service,10,74000,7/9/2012,7/19/2013
993934,1,design,25,214000,9/10/2013,10/23/2015
246176,1,customer_service,12,78000,11/14/2011,11/20/2015
624888,7,data_science,12,149000,10/26/2015,NA
752063,7,engineer,13,148000,3/26/2012,11/29/2013
120329,3,engineer,26,199000,3/27/2012,4/21/2014
275404,1,engineer,14,203000,2/13/2013,1/23/2015
247602,1,customer_service,9,72000,9/24/2014,NA
224812,1,customer_service,13,84000,3/28/2011,12/20/2013
820444,1,engineer,17,298000,3/19/2012,1/9/2015
102614,8,marketing,6,84000,11/14/2011,NA
445369,1,customer_service,18,124000,10/26/2015,NA
788462,2,engineer,11,183000,6/27/2011,11/28/2014
744160,4,data_science,3,51000,7/6/2015,NA
632374,1,sales,10,128000,4/7/2014,NA
603592,5,customer_service,29,1.00E+05,12/29/2014,NA
393017,6,customer_service,24,108000,10/5/2011,NA
373467,9,customer_service,22,85000,6/4/2012,7/25/2014
782545,2,customer_service,2,33000,11/4/2013,NA
663201,3,sales,12,121000,12/2/2013,10/24/2014
571393,2,customer_service,3,31000,4/1/2013,9/11/2015
998533,8,design,27,175000,7/21/2014,6/26/2015
262391,4,data_science,9,134000,9/6/2011,10/19/2012
871964,2,data_science,3,67000,11/25/2013,NA
534213,5,data_science,27,246000,11/30/2015,NA
25146,2,engineer,22,334000,6/13/2011,NA
405796,3,engineer,27,246000,12/10/2012,1/30/2015
776273,1,engineer,26,213000,12/7/2015,NA
747248,5,marketing,15,152000,12/8/2014,NA
878045,1,data_science,11,179000,8/29/2011,9/4/2015
814659,1,engineer,5,191000,11/27/2012,1/2/2015
830635,3,customer_service,5,76000,1/24/2011,1/27/2012
205973,1,marketing,9,116000,3/23/2015,NA
603835,9,design,15,158000,6/30/2014,8/28/2015
577907,7,sales,3,38000,6/22/2015,NA
480619,2,engineer,12,2.00E+05,5/13/2014,NA
645722,9,engineer,22,242000,2/17/2015,NA
155980,6,customer_service,19,101000,10/20/2015,NA
293785,5,customer_service,5,64000,2/13/2012,7/12/2013
665125,1,design,9,131000,11/20/2013,1/30/2015
358288,2,customer_service,25,133000,3/10/2014,NA
894779,1,marketing,1,42000,8/10/2015,NA
277265,1,design,7,149000,10/5/2015,NA
361315,1,customer_service,10,71000,8/24/2015,NA
416850,2,customer_service,17,121000,6/16/2015,NA
409854,6,marketing,23,177000,5/6/2013,NA
498785,2,customer_service,11,86000,5/21/2012,NA
92590,2,data_science,26,275000,2/11/2013,NA
488680,1,data_science,20,294000,3/4/2013,1/31/2014
9135,3,sales,16,175000,5/6/2013,NA
199368,2,data_science,22,295000,10/21/2013,NA
366727,9,marketing,23,177000,10/20/2014,NA
944380,9,customer_service,23,107000,1/6/2014,12/26/2014
475244,4,sales,16,135000,9/14/2015,NA
453016,1,sales,3,48000,12/17/2014,NA
6112,2,customer_service,22,124000,1/5/2015,NA
669168,2,data_science,12,199000,8/10/2015,NA
335043,1,customer_service,18,107000,5/12/2014,5/1/2015
22506,1,data_science,4,72000,4/14/2014,5/15/2015
940877,8,data_science,22,245000,8/20/2012,10/4/2013
565197,3,customer_service,8,71000,4/20/2015,NA
731005,5,sales,9,102000,6/1/2015,NA
846700,3,data_science,14,141000,9/8/2015,NA
351322,7,data_science,12,182000,11/24/2014,NA
984107,2,data_science,2,75000,2/25/2013,2/14/2014
70363,1,customer_service,2,27000,3/17/2014,NA
285691,1,engineer,9,192000,10/1/2012,9/27/2013
62812,4,marketing,3,32000,9/21/2015,NA
794715,4,design,25,173000,8/25/2014,7/24/2015
222745,7,customer_service,4,22000,12/19/2011,10/2/2015
531068,2,engineer,27,230000,11/21/2011,11/1/2013
409279,1,customer_service,23,136000,6/11/2012,8/1/2014
409541,2,engineer,26,288000,3/3/2014,NA
765758,4,customer_service,13,54000,7/9/2012,7/11/2014
798903,1,customer_service,5,74000,4/23/2012,5/30/2014
654642,10,marketing,12,106000,6/22/2015,NA
232650,9,marketing,4,41000,11/5/2012,NA
310496,1,marketing,4,52000,12/24/2012,1/10/2014
265005,6,marketing,12,108000,5/16/2011,2/20/2015
765624,3,engineer,8,158000,1/21/2015,NA
616994,2,data_science,17,287000,12/8/2015,NA
156243,5,sales,20,172000,1/30/2012,2/21/2014
100396,4,engineer,22,228000,8/29/2011,5/22/2015
57000,1,customer_service,25,112000,8/24/2015,NA
727738,7,customer_service,5,58000,12/2/2013,NA
507830,2,marketing,15,206000,1/9/2012,8/16/2013
774696,1,data_science,14,198000,7/14/2014,6/26/2015
70833,7,data_science,22,225000,9/6/2011,11/2/2012
865910,1,customer_service,23,131000,1/31/2011,1/27/2012
632646,5,sales,22,177000,10/6/2014,NA
585916,2,customer_service,6,73000,1/27/2014,NA
916117,1,customer_service,9,75000,9/19/2011,11/13/2015
530701,1,customer_service,2,29000,9/8/2015,NA
386651,1,customer_service,4,27000,9/28/2015,NA
992426,5,customer_service,23,109000,5/18/2015,NA
76076,7,customer_service,17,99000,4/14/2014,NA
594967,3,customer_service,1,24000,8/29/2011,8/9/2013
454180,2,marketing,13,130000,6/20/2011,3/19/2013
488793,2,customer_service,29,114000,2/19/2014,NA
378775,4,sales,22,177000,3/26/2012,3/22/2013
538332,5,data_science,14,144000,9/23/2013,11/6/2015
36210,3,sales,20,184000,4/28/2014,NA
569841,1,customer_service,21,137000,5/19/2011,6/29/2012
485412,6,marketing,2,30000,6/20/2011,7/27/2012
244849,1,data_science,27,305000,9/28/2015,NA
153853,2,customer_service,26,109000,9/19/2011,10/12/2012
947525,3,engineer,13,136000,2/22/2011,3/16/2012
487878,2,marketing,29,196000,2/21/2012,NA
628005,4,customer_service,19,81000,1/9/2012,3/8/2013
789718,8,customer_service,28,109000,11/16/2015,NA
225580,1,data_science,11,176000,10/12/2015,NA
267217,1,sales,13,133000,6/22/2015,NA
755486,3,engineer,19,198000,10/6/2014,NA
285876,1,marketing,21,168000,7/20/2015,NA
522357,5,sales,17,148000,9/14/2015,NA
476507,1,marketing,23,194000,10/26/2015,NA
277609,5,customer_service,26,108000,7/14/2014,6/5/2015
769765,1,customer_service,4,34000,6/13/2011,4/17/2015
299520,8,sales,4,45000,4/18/2011,3/22/2013
225436,1,marketing,7,125000,12/3/2012,NA
582867,5,customer_service,9,68000,9/23/2013,8/15/2014
341978,1,customer_service,21,133000,10/27/2014,10/30/2015
505369,1,customer_service,23,113000,2/1/2011,1/31/2013
702412,8,customer_service,25,104000,9/21/2015,NA
60320,4,data_science,9,161000,6/6/2011,5/24/2013
705999,1,sales,27,197000,8/10/2015,NA
912989,1,customer_service,9,80000,12/7/2011,2/13/2015
23469,3,customer_service,21,82000,8/12/2013,NA
99929,6,engineer,20,279000,1/3/2012,NA
784952,6,sales,15,146000,9/6/2011,9/6/2013
497440,2,engineer,10,206000,9/28/2015,NA
928169,5,customer_service,22,102000,1/28/2014,12/12/2014
118755,6,customer_service,22,87000,7/22/2014,7/17/2015
809203,4,engineer,19,234000,10/8/2012,5/8/2015
154011,10,customer_service,3,23000,10/3/2011,12/5/2014
639262,3,sales,19,150000,4/27/2015,NA
975434,4,sales,27,191000,3/10/2015,NA
353915,2,sales,2,45000,7/18/2011,6/8/2012
105195,6,customer_service,20,85000,5/18/2011,6/1/2012
751664,6,customer_service,8,62000,5/27/2014,NA
470399,1,customer_service,2,30000,5/14/2012,NA
852532,1,sales,13,144000,3/25/2013,2/27/2015
745189,2,customer_service,19,90000,3/10/2014,2/25/2015
504920,1,data_science,4,74000,7/16/2012,9/18/2015
917719,6,sales,17,145000,10/8/2012,7/12/2013
513853,5,marketing,29,177000,10/4/2012,10/4/2013
43845,5,customer_service,9,68000,10/9/2013,NA
579125,1,engineer,24,339000,5/12/2014,5/1/2015
526161,1,engineer,18,228000,12/17/2012,NA
132712,4,engineer,21,229000,7/2/2013,5/29/2015
371302,8,data_science,4,61000,4/9/2012,4/12/2013
939876,9,customer_service,15,108000,2/18/2014,11/6/2015
779019,2,data_science,3,80000,9/8/2014,NA
125844,3,engineer,28,282000,7/17/2012,NA
511748,10,customer_service,20,102000,5/13/2013,6/13/2014
99194,1,engineer,8,219000,5/31/2011,11/1/2013
332907,4,data_science,17,221000,2/25/2013,10/30/2015
718026,2,design,10,160000,11/25/2015,NA
439196,1,marketing,20,194000,8/8/2011,12/20/2013
846829,6,engineer,17,269000,3/28/2011,5/3/2013
885925,1,customer_service,11,61000,5/14/2012,9/25/2015
118120,6,customer_service,11,75000,8/12/2013,7/7/2014
660517,2,data_science,12,191000,5/21/2012,7/12/2013
621552,3,customer_service,8,60000,3/31/2014,NA
498164,4,customer_service,3,29000,5/7/2012,8/15/2014
627440,1,engineer,24,346000,6/1/2015,NA
454466,1,marketing,15,196000,4/28/2014,NA
910774,8,data_science,23,189000,6/17/2013,9/4/2015
331094,1,engineer,26,280000,3/17/2014,NA
271757,4,customer_service,5,57000,2/13/2012,1/4/2013
165796,4,design,23,176000,11/4/2013,NA
271219,1,marketing,14,156000,3/18/2013,6/12/2015
289515,5,customer_service,14,55000,11/24/2014,NA
383954,10,sales,28,175000,1/28/2013,1/17/2014
959191,1,sales,7,113000,3/31/2014,NA
754204,1,data_science,1,74000,8/11/2014,NA
417605,2,customer_service,2,25000,4/24/2012,5/3/2013
181086,5,customer_service,9,71000,5/7/2013,6/12/2015
733177,1,engineer,28,3.00E+05,2/24/2014,NA
146719,2,customer_service,21,113000,3/26/2012,5/24/2013
777078,6,engineer,1,69000,4/1/2013,3/7/2014
572993,1,marketing,15,219000,11/19/2012,9/4/2015
390089,1,engineer,3,78000,12/23/2013,11/19/2014
832687,8,sales,4,43000,8/1/2011,7/26/2013
501262,1,data_science,5,202000,11/13/2013,NA
634026,6,customer_service,13,62000,3/19/2012,2/28/2014
363264,1,engineer,7,192000,7/13/2015,NA
825071,1,data_science,29,282000,3/31/2015,NA
515638,3,customer_service,11,63000,6/22/2015,NA
158429,2,data_science,6,182000,11/17/2014,10/2/2015
109266,4,customer_service,5,66000,7/23/2014,9/4/2015
302023,1,data_science,2,78000,11/25/2013,1/2/2015
141569,1,engineer,8,172000,3/17/2014,NA
922928,2,engineer,25,283000,3/16/2015,NA
86706,4,sales,24,147000,3/28/2011,7/24/2015
182639,7,engineer,29,260000,6/1/2015,NA
44383,1,engineer,27,324000,8/27/2012,NA
663507,1,data_science,9,191000,1/14/2015,NA
527591,2,engineer,11,178000,1/24/2011,12/16/2011
148573,3,data_science,16,255000,4/8/2013,NA
699392,6,data_science,12,140000,10/14/2013,10/15/2014
634033,10,customer_service,6,58000,10/21/2013,8/22/2014
410110,7,customer_service,12,62000,4/4/2013,NA
42460,1,customer_service,6,89000,7/2/2012,4/4/2014
808721,1,customer_service,21,140000,2/7/2011,5/31/2013
420283,3,customer_service,20,84000,11/5/2012,NA
505243,1,marketing,28,197000,1/27/2014,10/9/2015
594660,1,customer_service,15,120000,8/17/2015,NA
574058,10,engineer,23,226000,1/7/2013,NA
864880,1,customer_service,18,138000,4/25/2011,5/8/2012
675044,1,sales,21,208000,2/10/2014,11/27/2015
988670,3,design,7,106000,3/6/2012,2/1/2013
771813,1,engineer,24,296000,2/18/2014,NA
166657,1,customer_service,22,129000,2/17/2015,NA
733849,1,customer_service,23,127000,3/23/2015,NA
551460,6,marketing,21,157000,12/16/2013,1/9/2015
163,1,customer_service,2,29000,1/2/2013,NA
836825,4,engineer,24,220000,8/28/2013,NA
332320,4,customer_service,29,93000,11/6/2012,NA
778042,1,customer_service,4,33000,4/4/2011,6/22/2012
506722,1,data_science,15,294000,2/6/2013,1/17/2014
482796,5,customer_service,18,107000,3/2/2015,NA
237770,1,customer_service,19,123000,11/5/2012,NA
817397,1,sales,29,176000,3/24/2014,10/6/2015
791100,9,engineer,10,141000,6/17/2013,7/18/2014
208927,1,engineer,27,284000,11/18/2013,10/9/2015
370605,9,engineer,24,219000,5/28/2013,6/20/2014
621310,1,customer_service,18,125000,6/29/2015,NA
572904,1,engineer,11,210000,7/27/2015,NA
146747,10,design,1,40000,2/11/2014,NA
660858,1,data_science,26,350000,5/19/2014,NA
974744,7,data_science,2,63000,1/21/2014,11/7/2014
712992,3,data_science,3,67000,9/6/2011,8/30/2013
127779,6,data_science,20,264000,8/18/2011,8/2/2013
694,1,customer_service,13,66000,5/24/2011,8/8/2014
589638,2,engineer,21,297000,1/24/2011,12/21/2012
815803,1,customer_service,4,33000,7/23/2012,7/26/2013
814005,3,marketing,11,112000,3/19/2012,4/10/2015
460461,10,marketing,24,149000,3/16/2015,NA
649634,1,sales,3,43000,2/6/2012,NA
39118,2,customer_service,24,122000,11/11/2014,10/30/2015
163229,1,customer_service,2,25000,4/29/2013,2/28/2014
497596,1,customer_service,29,146000,2/3/2014,1/30/2015
253860,1,sales,29,218000,1/9/2012,7/7/2014
553618,8,data_science,2,69000,11/2/2015,NA
344479,2,sales,22,182000,11/16/2015,NA
236897,2,customer_service,20,126000,2/6/2012,12/5/2014
356276,3,sales,25,150000,12/17/2012,11/1/2013
170661,1,customer_service,27,108000,10/1/2012,10/4/2013
769277,4,data_science,24,207000,8/15/2011,10/19/2012
466223,2,engineer,20,285000,8/10/2015,NA
502229,5,engineer,15,222000,2/22/2011,1/24/2014
874774,1,data_science,6,237000,2/21/2012,3/1/2013
341248,8,customer_service,19,92000,3/2/2015,NA
677171,2,design,6,119000,2/9/2015,NA
90691,7,data_science,5,144000,9/24/2012,NA
774818,7,customer_service,9,60000,1/7/2013,12/20/2013
664109,3,marketing,15,170000,9/8/2014,NA
989085,3,engineer,23,224000,10/7/2013,7/6/2015
490325,8,data_science,19,275000,4/11/2011,6/5/2015
111519,8,sales,4,42000,1/23/2012,NA
351588,2,customer_service,18,95000,9/26/2011,NA
95676,3,customer_service,7,61000,9/3/2013,7/18/2014
735957,2,engineer,3,66000,8/4/2014,9/4/2015
895124,1,data_science,8,226000,4/6/2015,NA
404630,6,customer_service,9,78000,3/18/2013,NA
991912,1,engineer,18,315000,6/11/2012,NA
700239,1,customer_service,7,88000,8/6/2012,8/30/2013
346602,4,data_science,11,138000,5/21/2012,7/26/2013
867461,4,sales,16,136000,4/11/2012,7/11/2014
681665,3,customer_service,24,101000,3/30/2015,NA
804363,1,customer_service,10,90000,6/17/2013,5/1/2015
995994,2,marketing,9,143000,10/28/2014,NA
862316,1,data_science,5,204000,12/16/2013,10/10/2014
428365,1,data_science,22,303000,8/18/2014,NA
706500,5,sales,3,38000,8/4/2014,NA
76952,7,customer_service,19,101000,8/19/2013,NA
864090,1,engineer,29,320000,8/18/2014,NA
252340,1,customer_service,9,79000,8/18/2014,6/12/2015
932361,3,sales,1,37000,9/15/2014,10/30/2015
641253,2,marketing,10,141000,6/22/2015,NA
985632,4,customer_service,9,61000,9/30/2013,NA
788219,2,sales,23,175000,1/12/2015,NA
811358,1,marketing,20,183000,8/8/2011,10/30/2015
420887,2,engineer,4,81000,10/5/2015,NA
655542,7,marketing,2,42000,5/12/2014,NA
665205,1,data_science,1,76000,1/21/2014,NA
804665,4,customer_service,16,94000,6/18/2012,5/17/2013
537307,5,marketing,4,40000,5/12/2014,7/6/2015
577220,1,design,24,213000,4/4/2011,3/9/2012
971087,10,customer_service,19,108000,1/3/2012,10/5/2012
230844,1,data_science,8,194000,3/30/2015,NA
4297,4,engineer,18,267000,1/20/2015,NA
812196,1,customer_service,15,134000,6/27/2011,7/5/2013
519936,10,customer_service,17,101000,10/19/2015,NA
782497,2,engineer,5,225000,2/23/2015,NA
969006,4,customer_service,2,22000,10/31/2011,9/20/2013
910750,1,customer_service,13,79000,8/22/2011,9/5/2014
430269,8,design,9,111000,3/14/2011,2/22/2013
234365,8,data_science,1,64000,1/30/2012,1/11/2013
140474,1,design,10,130000,8/19/2013,10/23/2015
222999,5,engineer,7,179000,4/11/2011,3/1/2013
973219,8,data_science,8,183000,5/11/2015,NA
158846,3,data_science,4,56000,8/17/2011,8/3/2012
227395,1,marketing,14,130000,10/26/2015,NA
657379,1,customer_service,28,129000,10/15/2012,NA
619364,7,customer_service,5,67000,11/12/2012,NA
549224,1,sales,21,180000,10/6/2014,7/10/2015
369203,1,marketing,7,126000,3/11/2013,9/18/2015
941064,7,customer_service,10,76000,7/14/2014,NA
513271,8,data_science,14,183000,5/5/2015,NA
982660,1,customer_service,22,109000,5/14/2012,2/21/2014
40326,1,data_science,23,266000,8/13/2012,12/4/2015
698956,10,marketing,14,118000,1/20/2015,NA
430464,2,engineer,2,64000,8/5/2013,9/25/2015
687923,1,customer_service,22,126000,1/28/2014,12/26/2014
716862,2,engineer,17,308000,4/4/2011,10/10/2014
621429,5,customer_service,12,57000,9/6/2011,9/7/2012
79782,5,engineer,19,268000,12/22/2011,1/10/2013
501365,9,customer_service,12,61000,5/9/2011,7/10/2015
189737,1,data_science,25,306000,5/26/2015,NA
498963,6,marketing,5,113000,6/16/2014,7/6/2015
466179,1,marketing,22,184000,4/13/2015,NA
522423,5,customer_service,25,1.00E+05,10/22/2012,NA
336767,6,customer_service,2,27000,10/12/2015,NA
666792,6,marketing,10,105000,11/26/2012,10/11/2013
964740,2,data_science,22,301000,10/14/2013,10/10/2014
513309,1,design,18,184000,10/27/2014,NA
956908,3,customer_service,17,92000,9/10/2012,8/30/2013
432905,4,data_science,9,166000,6/20/2011,5/18/2012
548933,7,sales,19,164000,11/21/2011,10/18/2013
757916,9,marketing,27,158000,1/5/2015,NA
972263,4,marketing,26,162000,8/26/2013,4/24/2015
510346,2,customer_service,1,35000,6/13/2011,6/8/2012
734755,7,customer_service,21,101000,5/18/2011,5/2/2012
733623,2,sales,26,195000,11/4/2013,10/2/2015
385651,2,marketing,14,165000,11/23/2015,NA
669049,4,engineer,12,143000,6/11/2012,NA
75648,3,data_science,7,172000,10/5/2015,NA
205521,1,customer_service,17,116000,5/16/2011,1/17/2014
901030,1,customer_service,25,128000,3/31/2014,NA
717598,5,customer_service,11,62000,5/20/2014,NA
285111,2,sales,23,186000,5/13/2013,2/27/2015
64231,9,marketing,4,39000,2/9/2015,NA
299924,1,sales,1,46000,7/15/2013,NA
399441,5,design,8,104000,5/29/2012,4/12/2013
47165,1,customer_service,26,112000,8/27/2012,4/4/2014
736654,6,customer_service,5,65000,10/30/2013,NA
956792,3,marketing,19,161000,4/15/2013,NA
857491,3,data_science,12,148000,6/3/2013,6/13/2014
643143,3,engineer,25,229000,1/7/2013,3/7/2014
606962,4,design,7,116000,2/3/2014,NA
620978,1,marketing,4,52000,4/15/2014,NA
579042,1,sales,23,217000,1/24/2012,2/27/2015
637822,3,sales,13,113000,8/25/2014,6/19/2015
872488,2,customer_service,18,108000,4/14/2014,NA
314018,5,sales,26,171000,8/1/2011,9/20/2013
295610,7,customer_service,11,68000,9/4/2012,11/1/2013
916560,3,customer_service,8,67000,9/21/2015,NA
958227,7,data_science,9,157000,8/5/2013,6/19/2015
8138,1,marketing,16,219000,6/24/2014,7/31/2015
36710,1,customer_service,5,73000,9/17/2012,NA
791364,2,design,18,186000,1/24/2011,3/6/2015
884217,1,sales,11,141000,10/26/2015,NA
444626,4,customer_service,22,109000,9/21/2015,NA
379838,9,engineer,27,275000,1/3/2012,4/24/2015
594876,7,customer_service,17,88000,3/25/2013,2/19/2015
517302,1,customer_service,24,95000,4/9/2012,4/4/2014
105094,1,marketing,15,2.00E+05,3/10/2015,NA
990310,9,customer_service,7,62000,1/12/2015,NA
654894,7,customer_service,17,1.00E+05,5/29/2012,9/18/2015
114000,4,design,12,106000,7/9/2012,NA
186515,9,customer_service,4,26000,1/17/2012,NA
969843,2,data_science,19,282000,10/17/2011,12/28/2012
126381,2,customer_service,29,98000,11/10/2014,11/6/2015
238094,1,engineer,4,69000,4/15/2013,2/6/2015
723595,1,engineer,8,168000,12/1/2014,NA
565991,1,design,19,202000,6/15/2015,NA
51080,3,design,25,168000,8/31/2015,NA
639973,6,customer_service,12,66000,12/1/2015,NA
838983,3,sales,28,169000,4/6/2015,NA
374503,5,engineer,13,127000,3/14/2011,12/28/2012
388277,3,design,15,122000,5/2/2011,3/9/2012
124448,2,marketing,8,138000,8/24/2015,NA
670853,7,customer_service,10,70000,3/28/2011,4/12/2013
755303,5,marketing,25,176000,8/26/2013,6/12/2015
681317,2,customer_service,4,31000,9/8/2014,NA
398594,5,sales,28,155000,5/5/2014,NA
946836,9,data_science,20,306000,5/29/2012,9/11/2015
388548,1,design,16,217000,6/8/2015,NA
132678,8,customer_service,3,19000,9/10/2012,9/27/2013
59465,4,customer_service,28,87000,2/10/2014,12/19/2014
119584,1,engineer,20,314000,7/25/2011,5/29/2015
218588,1,customer_service,13,67000,2/4/2015,NA
704579,1,marketing,18,186000,3/28/2011,3/2/2012
51647,1,customer_service,23,134000,4/15/2013,3/7/2014
724601,1,engineer,18,290000,7/28/2014,NA
162177,6,data_science,6,181000,5/31/2011,8/30/2013
239719,7,data_science,12,158000,4/27/2015,NA
526124,1,sales,16,160000,2/23/2015,NA
645644,1,marketing,14,125000,4/27/2015,NA
318784,1,sales,21,192000,5/14/2012,8/7/2015
953940,7,customer_service,5,65000,4/9/2014,NA
556921,2,engineer,5,190000,8/2/2012,1/18/2013
943534,2,data_science,7,168000,8/15/2011,NA
309866,1,customer_service,19,94000,8/26/2013,NA
168839,2,marketing,22,196000,3/31/2014,3/13/2015
767401,7,customer_service,11,66000,12/31/2012,12/20/2013
970299,3,marketing,26,180000,7/21/2014,6/26/2015
873949,3,data_science,11,154000,10/19/2015,NA
595607,8,sales,10,113000,12/23/2013,9/25/2015
257817,1,engineer,6,202000,7/28/2014,NA
181638,2,engineer,13,203000,5/18/2015,NA
288610,10,sales,23,177000,11/30/2011,10/17/2014
972079,1,marketing,20,170000,1/24/2012,3/6/2015
463086,3,design,1,36000,10/28/2013,NA
248264,2,engineer,14,205000,4/7/2015,NA
295617,10,customer_service,1,24000,3/24/2014,NA
946644,3,sales,17,165000,1/21/2014,2/27/2015
558115,1,data_science,9,196000,12/1/2014,12/4/2015
921571,9,engineer,9,143000,5/27/2014,4/24/2015
642994,9,customer_service,8,62000,1/27/2014,NA
768397,1,engineer,23,346000,10/8/2012,NA
279951,8,sales,5,95000,4/30/2012,4/1/2013
179544,5,customer_service,23,88000,3/12/2012,2/22/2013
191833,5,customer_service,14,71000,9/22/2014,11/20/2015
264759,5,engineer,29,274000,11/23/2015,NA
851165,2,customer_service,20,129000,8/24/2011,8/24/2012
754098,9,customer_service,25,94000,5/28/2013,12/26/2014
380558,8,marketing,12,92000,9/15/2014,NA
739547,2,customer_service,9,86000,4/7/2014,NA
222941,3,marketing,1,40000,12/9/2013,NA
788393,10,engineer,11,180000,8/4/2014,NA
182244,1,data_science,7,150000,11/21/2011,11/23/2012
409680,2,engineer,4,71000,10/12/2015,NA
943728,2,engineer,24,328000,5/17/2011,6/5/2015
961035,4,customer_service,19,91000,4/25/2013,5/2/2014
624519,1,engineer,14,221000,12/12/2011,12/21/2012
508117,2,engineer,6,169000,5/27/2014,5/15/2015
118860,5,data_science,5,166000,8/4/2014,8/28/2015
740424,3,marketing,25,185000,11/19/2012,2/20/2015
862688,5,customer_service,8,74000,2/25/2013,1/17/2014
527278,2,engineer,7,201000,6/8/2015,NA
25025,1,sales,20,236000,6/10/2013,NA
64575,3,engineer,20,229000,4/23/2012,5/2/2014
862621,3,sales,25,173000,10/17/2011,9/7/2012
69349,4,customer_service,12,59000,9/28/2015,NA
118229,2,data_science,23,270000,7/8/2015,NA
610663,1,engineer,6,2.00E+05,5/12/2014,NA
938819,1,engineer,14,173000,7/27/2015,NA
351748,1,customer_service,13,86000,9/23/2013,NA
